Transaction Date,Post Date,Description,Category,Type,Amount,Memo,classified_entity,confidence,classification_reason,needs_review,source_file,date_processed,Business_Unit,Justification,From_Entity,To_Entity,Intercompany_Type,Elimination_Required,Elimination_Amount,transaction_id,Currency,Crypto_Amount,USD_Equivalent,Conversion_Note,keywords_action_type,primary_action,keywords_platform,primary_platform,keywords_asset_type,primary_asset,keywords_transaction_nature,primary_transaction,keywords_counterparty,primary_counterparty,Amount_USD
08/15/2025,08/17/2025,VERCEL INC.,Professional Services,Sale,-60.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.977955,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,695cedf7c08c,USD,,-60.0,,,,,,,,,,,,60.0
08/15/2025,08/17/2025,UBER * PENDING,Travel,Sale,-1.58,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.977973,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,bc446ce4d5c9,USD,,-1.58,,,,,,,,,,,,1.58
08/15/2025,08/17/2025,IFOOD CLUB,Merchandise & Inventory,Sale,-1.1,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.977991,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,034cf37ae1ad,USD,,-1.1,,,,,,,,,,,,1.1
08/14/2025,08/15/2025,JUMPSPEAK #PD7TWR5E,Education,Sale,-59.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978009,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8356107e3add,USD,,-59.0,,,,,,,,,,,,59.0
08/14/2025,08/15/2025,UBER* TRIP,Travel,Sale,-3.33,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978027,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,34278f9c3166,USD,,-3.33,,,,,,,,,,,,3.33
08/12/2025,08/14/2025,CHICK-FIL-A #04227,Food & Drink,Sale,-25.83,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978045,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,71f716ecd9de,USD,,-25.83,,,,,,,,,,,,25.83
08/11/2025,08/13/2025,UNITED      0162322063872,Travel,Sale,-34.51,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978069,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,01fa26405df4,USD,,-34.51,,,,,,,,,,,,34.51
08/12/2025,08/13/2025,FIGMA,Professional Services,Sale,-20.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978087,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,5c11fe63ecdc,USD,,-20.0,,,,,,,,,,,,20.0
08/11/2025,08/12/2025,LOOM SUBSCRIPTION,Office & Shipping,Sale,-24.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978107,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,022b4b45f1ad,USD,,-24.0,,,,,,,,,,,,24.0
08/11/2025,08/12/2025,EXPRESSVPN.COM,Professional Services,Sale,-12.95,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978128,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,79a88459126e,USD,,-12.95,,,,,,,,,,,,12.95
08/11/2025,08/12/2025,UBER* TRIP,Travel,Sale,-30.77,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978145,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,c1f533fdd4d1,USD,,-30.77,,,,,,,,,,,,30.77
08/11/2025,08/12/2025,IFD*PET CENTER COMERCI,Merchandise & Inventory,Sale,-31.31,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978165,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,799670f309ac,USD,,-31.31,,,,,,,,,,,,31.31
08/11/2025,08/12/2025,UPWORK * -835808178,Professional Services,Sale,-250.69,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978183,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,e267c9097d53,USD,,-250.69,,,,,,,,,,,,250.69
08/11/2025,08/12/2025,PARE AKI PARK,Travel,Sale,-6.65,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978201,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ebb87f4e4c93,USD,,-6.65,,,,,,,,,,,,6.65
08/11/2025,08/12/2025,NETFLIX.COM,Bills & Utilities,Sale,-19.83,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978219,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6ed0c826e3c0,USD,,-19.83,,,,,,,,,,,,19.83
08/11/2025,08/12/2025,FELLOW.AI,Office & Shipping,Sale,-55.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978237,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9293ce7b34e1,USD,,-55.0,,,,,,,,,,,,55.0
08/10/2025,08/11/2025,FssComercioE,Food & Drink,Sale,-38.48,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978256,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f65afce27f87,USD,,-38.48,,,,,,,,,,,,38.48
08/10/2025,08/11/2025,ZE DELIVERY FREGUESIA,Food & Drink,Sale,-42.92,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978275,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0c0f3d3bc0f6,USD,,-42.92,,,,,,,,,,,,42.92
08/08/2025,08/10/2025,GITHUB  INC.,Professional Services,Sale,-52.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978294,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,54c197fb89d8,USD,,-52.0,,,,,,,,,,,,52.0
08/08/2025,08/10/2025,IFD*Don Rafaello Pizzaria,Food & Drink,Sale,-18.57,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978313,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,86fcf54fa6fd,USD,,-18.57,,,,,,,,,,,,18.57
08/09/2025,08/10/2025,DINASTIA NEGOCIOS IMOBILI,Professional Services,Sale,-25.83,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978332,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,cd343a8912b9,USD,,-25.83,,,,,,,,,,,,25.83
08/08/2025,08/10/2025,Semprefono,Health & Wellness,Sale,-258.54,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978350,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4a24995c7a1a,USD,,-258.54,,,,,,,,,,,,258.54
08/09/2025,08/10/2025,GRILL 150,Food & Drink,Sale,-57.25,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978368,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,11b704abb759,USD,,-57.25,,,,,,,,,,,,57.25
08/09/2025,08/10/2025,BAR &amp; FRUTARIA DOS BRO,Food & Drink,Sale,-16.54,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978387,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4b4d61a8d432,USD,,-16.54,,,,,,,,,,,,16.54
08/08/2025,08/08/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978407,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
08/07/2025,08/08/2025,UBER* TRIP,Travel,Sale,-4.79,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978425,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,5c02880da8af,USD,,-4.79,,,,,,,,,,,,4.79
08/07/2025,08/08/2025,REPLIT  INC.,Office & Shipping,Sale,-25.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978443,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f47dcc60c9ef,USD,,-25.0,,,,,,,,,,,,25.0
08/06/2025,08/07/2025,CALENDLY,Office & Shipping,Sale,-44.4,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978462,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a2976322b5b8,USD,,-44.4,,,,,,,,,,,,44.4
08/06/2025,08/07/2025,IFD*GRILL 150 RESTAURA,Food & Drink,Sale,-63.66,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978481,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ac9e17af83d0,USD,,-63.66,,,,,,,,,,,,63.66
08/05/2025,08/06/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-119.05,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978499,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fd509f4be688,USD,,-119.05,,,,APPLE,APPLE,,,,,,,119.05
08/05/2025,08/06/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-9.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978517,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,68ac12155da7,USD,,-9.99,,,,APPLE,APPLE,,,,,,,9.99
08/05/2025,08/06/2025,DNH*GODADDY#3812712529,Bills & Utilities,Sale,-38.4,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978537,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,797ab85fa6b8,USD,,-38.4,,,,,,,,,,,,38.4
08/06/2025,08/06/2025,GITHUB  INC.,Professional Services,Sale,-0.39,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978556,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f64b5b8286e6,USD,,-0.39,,,,,,,,,,,,0.39
08/05/2025,08/06/2025,DNH*GODADDY#3843279562,Bills & Utilities,Sale,-195.02,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978574,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,777c792af5b1,USD,,-195.02,,,,,,,,,,,,195.02
08/05/2025,08/06/2025,UBER* TRIP,Travel,Sale,-3.99,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978592,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,1204fe237688,USD,,-3.99,,,,,,,,,,,,3.99
08/05/2025,08/06/2025,UBER* TRIP,Travel,Sale,-5.3,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978610,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,ce7c439124d0,USD,,-5.3,,,,,,,,,,,,5.3
08/04/2025,08/05/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-8.81,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978628,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a765cf99a70d,USD,,-8.81,,,,APPLE,APPLE,,,,,,,8.81
08/04/2025,08/05/2025,UPWORK * -833632375,Professional Services,Sale,-87.56,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978646,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fde63425c229,USD,,-87.56,,,,,,,,,,,,87.56
08/04/2025,08/05/2025,USERGUIDING.COM,Office & Shipping,Sale,-99.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978665,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,effd3050767a,USD,,-99.0,,,,,,,,,,,,99.0
08/04/2025,08/05/2025,PADDLE.NET* N8N CLOUD1,Merchandise & Inventory,Sale,-27.15,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978684,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,237e5240f8b7,USD,,-27.15,,,,,,,,,,,,27.15
08/04/2025,08/05/2025,OPENAI,Office & Shipping,Sale,-5.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978703,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,553d64b8e1d7,USD,,-5.0,,,,,,,,,,,,5.0
08/03/2025,08/04/2025,LIC 12735,Travel,Sale,-38.27,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978720,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,5067f658f4fe,USD,,-38.27,,,,,,,,,,,,38.27
08/03/2025,08/04/2025,PG *TELECOM SOUTH AMER,Bills & Utilities,Sale,-10.68,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978740,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0810e0282f20,USD,,-10.68,,,,,,,,,,,,10.68
08/03/2025,08/04/2025,UBER* TRIP,Travel,Sale,-65.71,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978758,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,eeb7956eed52,USD,,-65.71,,,,,,,,,,,,65.71
08/03/2025,08/04/2025,IFD*DAKI CD BARUERI LT,Food & Drink,Sale,-12.06,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978778,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,88bc5f666327,USD,,-12.06,,,,,,,,,,,,12.06
08/01/2025,08/03/2025,Amazon web services,Bills & Utilities,Sale,-652.04,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978796,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ae92cb93cb54,USD,,-652.04,,,,,,,,,,,,652.04
08/03/2025,08/03/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Refund,0.51,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978816,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,96e9acb49103,USD,,0.51,,,,CHASE,CHASE,,,INTEREST,INTEREST,,,0.51
08/02/2025,08/03/2025,Payment Thank You-Mobile,,Payment,700.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978835,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,78f094c26a03,USD,,700.0,,PAYMENT,PAYMENT,,,,,,,,,700.0
08/01/2025,08/03/2025,AGODA.COM HOTEL QUAT,Travel,Sale,-115.82,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978858,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,24d3d007d384,USD,,-115.82,,,,,,,,,,,,115.82
08/01/2025,08/03/2025,IFD*DROGARIA SAO PAULO,Health & Wellness,Sale,-20.18,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978878,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f363cd3433c5,USD,,-20.18,,,,,,,,,,,,20.18
08/03/2025,08/03/2025,UBER* TRIP,Travel,Sale,-3.59,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978895,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,fc9fd2acbb1b,USD,,-3.59,,,,,,,,,,,,3.59
08/02/2025,08/03/2025,KIOSKO P.CANALEJAS Nc3,Merchandise & Inventory,Sale,-11.46,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978914,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,c5df1c11d03e,USD,,-11.46,,,,,,,,,,,,11.46
08/03/2025,08/03/2025,UBER* TRIP,Travel,Sale,-2.62,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978932,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,6d5b66f7c11c,USD,,-2.62,,,,,,,,,,,,2.62
08/02/2025,08/03/2025,HOTEL QUO PUERTA DEL SOL,Travel,Sale,-148.45,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978952,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,5289e408e7c6,USD,,-148.45,,,,,,,,,,,,148.45
08/02/2025,08/03/2025,TABERNA ODIN,Food & Drink,Sale,-16.82,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978970,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,05011e9d3e41,USD,,-16.82,,,,,,,,,,,,16.82
08/02/2025,08/03/2025,LOVABLE,Office & Shipping,Sale,-50.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.978988,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,759bff0381e2,USD,,-50.0,,,,,,,,,,,,50.0
08/01/2025,08/03/2025,EL PRINCIPE,Food & Drink,Sale,-73.3,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979005,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ff206088521e,USD,,-73.3,,,,,,,,,,,,73.3
08/01/2025,08/03/2025,FENIX DE SEGUROS,Bills & Utilities,Sale,-120.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979024,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a43932fa4d08,USD,,-120.0,,,,,,,,,,,,120.0
08/01/2025,08/03/2025,VERCEL INC.,Professional Services,Sale,-20.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979042,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,65b255f96ffd,USD,,-20.0,,,,,,,,,,,,20.0
08/01/2025,08/01/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-733.3,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979061,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,1bf5c53d26d9,USD,,-733.3,,,,CHASE,CHASE,,,INTEREST,INTEREST,,,733.3
08/01/2025,08/01/2025,Payment Thank You-Mobile,,Payment,2000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979079,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,8f27b6e85074,USD,,2000.0,,PAYMENT,PAYMENT,,,,,,,,,2000.0
07/31/2025,08/01/2025,LICENCIA 5336,Travel,Sale,-38.19,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979097,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,e9b25aaa9957,USD,,-38.19,,,,,,,,,,,,38.19
07/30/2025,07/31/2025,Payment Thank You-Mobile,,Payment,340.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979115,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,2807b625349b,USD,,340.0,,PAYMENT,PAYMENT,,,,,,,,,340.0
07/31/2025,07/31/2025,XFINITY MOBILE,Bills & Utilities,Sale,-83.18,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.979133,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b3112addc531,USD,,-83.18,,,,,,,,,,,,83.18
